video_id,gloss,split,url,bbox,fps,frame_start,frame_end,source
05796,behavior,train,https://www.signingsavvy.com/signs/mp4/23/23878.mp4,"[52, 17, 213, 192]",25,1,-1,signingsavvy
05797,behavior,test,https://www.youtube.com/watch?v=3vfre-a_vI0,"[310, 36, 1090, 720]",25,1,-1,aslu
05798,behavior,train,http://www.aslsearch.com/signs/videos/behave.mp4,"[168, 51, 513, 400]",25,1,-1,aslsearch
05869,bell,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,1990,2059,asl5200
05873,bell,train,https://media.spreadthesign.com/video/mp4/13/124268.mp4,"[21, 11, 273, 240]",25,1,-1,spreadthesign
05874,bell,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bell-BCuuLZiP1H8.mp4,"[445, 44, 1674, 1080]",25,1,-1,signschool
05875,bell,train,https://media.asldeafined.com/vocabulary/1466681570.7678.mp4,"[59, 25, 518, 480]",25,1,-1,asldeafined
05876,bell,val,https://www.handspeak.com/word/b/bell.mp4,"[139, 8, 584, 480]",25,1,-1,handspeak
05877,bell,val,https://www.signingsavvy.com/signs/mp4/23/23672.mp4,"[66, 18, 212, 192]",25,1,-1,signingsavvy
05878,bell,train,https://www.signingsavvy.com/signs/mp4/23/23673.mp4,"[91, 20, 202, 191]",25,1,-1,signingsavvy
05880,bell,test,http://www.aslpro.com/main/b/bell.swf,"[0, 8, 254, 240]",25,1,-1,aslpro
05881,bell,train,http://www.aslsearch.com/signs/videos/bell.mp4,"[178, 51, 543, 400]",25,1,-1,aslsearch
06346,birth,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,2922,2961,asl5200
06378,birth,train,http://www.aslpro.com/main/b/birth.swf,"[0, 9, 235, 240]",25,1,-1,aslpro
06379,birth,train,http://www.aslsearch.com/signs/videos/birth.mp4,"[158, 50, 536, 400]",25,1,-1,aslsearch
65189,birth,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRTH-2125.mp4,"[195, 42, 481, 370]",25,1,-1,aslsignbank
65190,birth,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRTH-2292.mp4,"[178, 25, 494, 370]",25,1,-1,aslsignbank
06372,birth,val,https://media.spreadthesign.com/video/mp4/13/58263.mp4,"[22, 0, 284, 240]",25,1,-1,spreadthesign
67412,birth,train,https://youtu.be/1OZ_oXlufa0,"[69, 17, 409, 360]",25,1,-1,asllex
06373,birth,test,https://media.asldeafined.com/vocabulary/1466682292.9361.mp4,"[52, 13, 574, 480]",25,1,-1,asldeafined
06375,birth,train,https://www.signingsavvy.com/signs/mp4/5/5551.mp4,"[55, 11, 224, 192]",25,1,-1,signingsavvy
06622,bless,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,3336,3382,asl5200
65206,bless,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLESS-2116.mp4,"[196, 41, 483, 370]",25,1,-1,aslsignbank
06625,bless,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bless-jGWBYU5RmW0.mp4,"[556, 155, 1427, 1080]",25,1,-1,signschool
06626,bless,train,https://media.asldeafined.com/vocabulary/1466683040.3905.mp4,"[87, 26, 550, 480]",25,1,-1,asldeafined
06627,bless,val,https://www.handspeak.com/word/b/bless.mp4,"[68, 23, 584, 480]",25,1,-1,handspeak
06628,bless,val,https://www.signingsavvy.com/signs/mp4/1/1236.mp4,"[10, 13, 256, 192]",25,1,-1,signingsavvy
06629,bless,train,https://www.signingsavvy.com/signs/mp4/4/4628.mp4,"[66, 11, 242, 192]",25,1,-1,signingsavvy
06630,bless,test,http://www.aslpro.com/main/b/bless.swf,"[3, 8, 253, 240]",25,1,-1,aslpro
06631,bless,train,http://www.aslsearch.com/signs/videos/bless.mp4,"[225, 39, 484, 400]",25,1,-1,aslsearch
06723,blood,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,3420,3452,asl5200
65212,blood,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLOOD-416.mp4,"[188, 23, 499, 370]",25,1,-1,aslsignbank
06733,blood,train,https://media.spreadthesign.com/video/mp4/13/455697.mp4,"[69, 0, 248, 240]",25,1,-1,spreadthesign
67418,blood,train,https://youtu.be/HG3nIRWzkzQ,"[98, 19, 395, 360]",25,1,-1,asllex
06734,blood,val,https://media.asldeafined.com/vocabulary/1466682901.3647.mp4,"[124, 15, 534, 480]",25,1,-1,asldeafined
06735,blood,val,https://www.handspeak.com/word/b/blood.mp4,"[77, 2, 542, 480]",25,1,-1,handspeak
06736,blood,train,https://www.signingsavvy.com/signs/mp4/14/14044.mp4,"[61, 9, 216, 192]",25,1,-1,signingsavvy
06737,blood,test,http://www.aslpro.com/main/b/blood.swf,"[0, 13, 218, 240]",25,1,-1,aslpro
06738,blood,train,http://www.aslsearch.com/signs/videos/bleed.mp4,"[183, 53, 559, 400]",25,1,-1,aslsearch
65226,boots,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOOTS-45.mp4,"[188, 26, 490, 370]",25,1,-1,aslsignbank
07169,boots,train,http://www.aslpro.com//main/b/boots_baby.swf,"[6, 6, 260, 240]",25,1,-1,aslpro
07170,boots,train,http://www.aslpro.com//main/b/boots_hiking.swf,"[14, 5, 243, 240]",25,1,-1,aslpro
07171,boots,train,http://www.aslpro.com//main/b/boots_snow.swf,"[3, 3, 251, 240]",25,1,-1,aslpro
07172,boots,val,http://www.aslpro.com/main/b/boots.swf,"[22, 4, 231, 240]",25,1,-1,aslpro
07163,boots,val,https://media.asldeafined.com/vocabulary/1466684412.2788.mp4,"[62, 16, 556, 480]",25,1,-1,asldeafined
67425,boots,train,https://youtu.be/6uFrRZ2-yMA,"[125, 19, 368, 360]",25,1,-1,asllex
07173,boots,test,http://www.aslsearch.com/signs/videos/boots.mp4,"[218, 38, 472, 400]",25,1,-1,aslsearch
07164,boots,train,https://www.handspeak.com/word/b/boots-footwear.mp4,"[86, 0, 268, 240]",25,1,-1,handspeak
07574,brave,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,4509,4568,asl5200
65251,brave,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRAVE-2134.mp4,"[191, 40, 488, 370]",25,1,-1,aslsignbank
67438,brave,train,https://youtu.be/4SLIENduVYU,"[102, 7, 392, 360]",25,1,-1,asllex
07575,brave,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Brave-SLaYUgpSKEc.mp4,"[559, 63, 1658, 1080]",25,1,-1,signschool
07576,brave,val,https://media.asldeafined.com/vocabulary/1466723592.8417.mp4,"[121, 16, 546, 480]",25,1,-1,asldeafined
07577,brave,val,https://www.handspeak.com/word/b/brave.mp4,"[160, 0, 540, 360]",25,1,-1,handspeak
07578,brave,train,https://www.signingsavvy.com/signs/mp4/6/6687.mp4,"[66, 13, 227, 192]",25,1,-1,signingsavvy
07579,brave,test,http://www.aslpro.com/main/b/brave.swf,"[0, 7, 256, 240]",25,1,-1,aslpro
07580,brave,train,http://www.aslsearch.com/signs/videos/brave.mp4,"[147, 49, 562, 397]",25,1,-1,aslsearch
65256,breathe,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BREATHE-2135.mp4,"[191, 39, 491, 370]",25,1,-1,aslsignbank
07676,breathe,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Breathe-mJAIezwgsQk.mp4,"[729, 138, 1697, 1080]",25,1,-1,signschool
67442,breathe,train,https://youtu.be/ThDaGZBf0s0,"[48, 15, 446, 360]",25,1,-1,asllex
07677,breathe,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Breathe-ooT-sILdUi0.mp4,"[663, 54, 1722, 1080]",25,1,-1,signschool
07678,breathe,val,https://media.asldeafined.com/vocabulary/1466723764.701.mp4,"[61, 17, 585, 480]",25,1,-1,asldeafined
07679,breathe,val,https://www.handspeak.com/word/b/breathe.mp4,"[123, 0, 530, 480]",25,1,-1,handspeak
07680,breathe,train,https://www.signingsavvy.com/signs/mp4/22/22954.mp4,"[64, 21, 229, 192]",25,1,-1,signingsavvy
07681,breathe,test,http://www.aslpro.com/main/b/breathe.swf,"[0, 8, 250, 240]",25,1,-1,aslpro
07682,breathe,train,http://www.aslsearch.com/signs/videos/breath.mp4,"[160, 51, 538, 400]",25,1,-1,aslsearch
07779,bright,train,https://media.spreadthesign.com/video/mp4/13/58589.mp4,"[38, 8, 264, 240]",25,1,-1,spreadthesign
07787,bright,train,https://www.signingsavvy.com/signs/mp4/9/9083.mp4,"[56, 13, 228, 192]",25,1,-1,signingsavvy
07788,bright,train,https://www.youtube.com/watch?v=h3OSvoX524I,"[325, 75, 975, 720]",25,1,-1,nabboud
07789,bright,train,http://www.aslpro.com/main/b/bright.swf,"[0, 16, 249, 240]",25,1,-1,aslpro
07791,bright,val,http://www.aslsearch.com/signs/videos/bright.mp4,"[179, 48, 582, 400]",25,1,-1,aslsearch
07780,bright,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bright.mp4,"[335, 54, 878, 720]",25,1,-1,startasl
07781,bright,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bright%2C%20Clear-rNQ-tunpvGI.mp4,"[403, 44, 1845, 1080]",25,1,-1,signschool
07782,bright,test,https://media.asldeafined.com/vocabulary/1466724047.7920.mp4,"[109, 17, 547, 480]",25,1,-1,asldeafined
07783,bright,train,https://www.handspeak.com/word/b/bright.mp4,"[55, 7, 511, 480]",25,1,-1,handspeak
08166,bull,train,https://media.spreadthesign.com/video/mp4/13/125602.mp4,"[36, 0, 254, 240]",25,1,-1,spreadthesign
08167,bull,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bull-UTd4v_GstkE.mp4,"[733, 71, 1651, 1066]",25,1,-1,signschool
08168,bull,train,https://media.asldeafined.com/vocabulary/1476145510.9322.mp4,"[79, 0, 565, 480]",25,1,-1,asldeafined
08169,bull,train,https://www.handspeak.com/word/b/bull.mp4,"[44, 5, 302, 240]",25,1,-1,handspeak
08170,bull,val,https://www.signingsavvy.com/signs/mp4/14/14849.mp4,"[71, 9, 222, 192]",25,1,-1,signingsavvy
08171,bull,val,https://www.youtube.com/watch?v=JxpkDeJWhcA,"[287, 9, 946, 720]",25,1,-1,aslu
08172,bull,train,https://www.youtube.com/watch?v=uZHd39SUyPs,"[272, 0, 950, 720]",25,1,-1,aslu
08173,bull,test,http://www.aslpro.com/main/b/bull.swf,"[12, 1, 226, 240]",25,1,-1,aslpro
08174,bull,train,http://www.aslsearch.com/signs/videos/bull.mp4,"[173, 48, 563, 400]",25,1,-1,aslsearch
08441,butterfly,train,https://www.youtube.com/watch?v=pDqITge_TGs,"[0, 0, 360, 240]",25,5306,5338,asl5200
65280,butterfly,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUTTERFLY-423.mp4,"[183, 16, 469, 370]",25,1,-1,aslsignbank
67454,butterfly,train,https://youtu.be/r4DO7DVaHik,"[134, 11, 373, 360]",25,1,-1,asllex
08442,butterfly,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Butterfly-Uhym3r-hdBY.mp4,"[719, 51, 1500, 1080]",25,1,-1,signschool
08443,butterfly,val,https://media.asldeafined.com/vocabulary/1466725589.9606.mp4,"[77, 17, 531, 480]",25,1,-1,asldeafined
08444,butterfly,val,https://www.handspeak.com/word/b/butterfly.mp4,"[112, 0, 540, 480]",25,1,-1,handspeak
08445,butterfly,train,https://www.signingsavvy.com/signs/mp4/6/6790.mp4,"[71, 15, 209, 192]",25,1,-1,signingsavvy
08446,butterfly,test,http://www.aslpro.com/main/b/butterfly.swf,"[17, 2, 228, 240]",25,1,-1,aslpro
08447,butterfly,train,http://www.aslsearch.com/signs/videos/butterfly.mp4,"[229, 39, 487, 400]",25,1,-1,aslsearch
65304,card,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARD-829.mp4,"[166, 16, 490, 370]",25,1,-1,aslsignbank
09130,card,train,https://www.signingsavvy.com/signs/mp4/14/14376.mp4,"[66, 12, 220, 192]",25,1,-1,signingsavvy
09131,card,train,https://www.signingsavvy.com/signs/mp4/14/14382.mp4,"[72, 9, 228, 192]",25,1,-1,signingsavvy
09137,card,train,https://www.signingsavvy.com/signs/mp4/9/9989.mp4,"[66, 8, 217, 192]",25,1,-1,signingsavvy
09138,card,val,http://www.aslsearch.com/signs/videos/card.mp4,"[183, 56, 559, 400]",25,1,-1,aslsearch
09126,card,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-nAUWr_ZCUDA.mp4,"[705, 82, 1653, 1080]",25,1,-1,signschool
09127,card,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-Ubjzc778qdo.mp4,"[363, 9, 829, 480]",25,1,-1,signschool
09128,card,test,https://media.asldeafined.com/vocabulary/1466727221.9530.mp4,"[87, 13, 552, 480]",25,1,-1,asldeafined
09129,card,train,https://www.handspeak.com/word/c/card-paper.mp4,"[23, 0, 271, 240]",25,1,-1,handspeak
09487,category,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,1235,1297,asl5200
09488,category,train,https://media.spreadthesign.com/video/mp4/13/51395.mp4,"[31, 0, 312, 240]",25,1,-1,spreadthesign
09489,category,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Category-Z4WZpJt5cV0.mp4,"[582, 31, 1920, 1080]",25,1,-1,signschool
09490,category,train,https://media.asldeafined.com/vocabulary/1512915714.9733.mp4,"[43, 0, 620, 480]",25,1,-1,asldeafined
09491,category,val,https://www.handspeak.com/word/c/categories.mp4,"[74, 20, 479, 360]",25,1,-1,handspeak
09492,category,val,https://www.handspeak.com/word/c/category.mp4,"[119, 23, 481, 360]",25,1,-1,handspeak
09493,category,train,https://www.signingsavvy.com/signs/mp4/22/22778.mp4,"[70, 21, 217, 192]",25,1,-1,signingsavvy
09494,category,test,http://www.aslpro.com/main/c/category.swf,"[0, 16, 260, 240]",25,1,-1,aslpro
09495,category,train,http://www.aslsearch.com/signs/videos/category.mp4,"[204, 43, 500, 400]",25,1,-1,aslsearch
09517,catholic,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,1298,1364,asl5200
65316,catholic,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CATHOLIC-1043.mp4,"[193, 15, 464, 370]",25,1,-1,aslsignbank
67478,catholic,train,https://youtu.be/yh2VpUOJx5c,"[101, 9, 373, 360]",25,1,-1,asllex
09518,catholic,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Catholic-20Qk5ijuQvo.mp4,"[615, 63, 1463, 1080]",25,1,-1,signschool
09519,catholic,val,https://media.asldeafined.com/vocabulary/1466728597.9058.mp4,"[111, 14, 519, 480]",25,1,-1,asldeafined
09520,catholic,val,https://www.handspeak.com/word/c/catholic.mp4,"[16, 0, 539, 480]",25,1,-1,handspeak
09521,catholic,train,https://www.signingsavvy.com/signs/mp4/22/22246.mp4,"[89, 18, 203, 192]",25,1,-1,signingsavvy
09522,catholic,test,http://www.aslpro.com/main/c/catholic.swf,"[2, 8, 238, 240]",25,1,-1,aslpro
09523,catholic,train,http://www.aslsearch.com/signs/videos/catholic.mp4,"[223, 41, 477, 400]",25,1,-1,aslsearch
65323,cent,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CENT-1047.mp4,"[179, 16, 462, 370]",25,1,-1,aslsignbank
09735,cent,train,https://media.spreadthesign.com/video/mp4/13/125900.mp4,"[37, 0, 241, 240]",25,1,-1,spreadthesign
09736,cent,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20One%20Cent_2C%20Penny.mp4,"[523, 97, 1032, 720]",25,1,-1,signschool
09737,cent,train,https://media.asldeafined.com/vocabulary/1466729274.8735.mp4,"[86, 16, 504, 480]",25,1,-1,asldeafined
09738,cent,val,https://www.handspeak.com/word/c/cent.mp4,"[76, 5, 291, 240]",25,1,-1,handspeak
09739,cent,val,https://www.handspeak.com/word/c/cents.mp4,"[65, 7, 287, 240]",25,1,-1,handspeak
09740,cent,train,https://www.signingsavvy.com/signs/mp4/6/6753.mp4,"[63, 10, 214, 192]",25,1,-1,signingsavvy
09741,cent,test,http://www.aslpro.com/main/c/cent.swf,"[0, 12, 246, 240]",25,1,-1,aslpro
09742,cent,train,http://www.aslsearch.com/signs/videos/cent.mp4,"[207, 41, 472, 400]",25,1,-1,aslsearch
10305,chemistry,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,2576,2652,asl5200
10308,chemistry,train,https://media.spreadthesign.com/video/mp4/13/125959.mp4,"[39, 2, 296, 240]",25,1,-1,spreadthesign
10309,chemistry,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/chemistry.mp4,"[328, 59, 943, 720]",25,1,-1,startasl
10310,chemistry,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chemistry-aN9aFCbWJXU.mp4,"[391, 53, 1027, 720]",25,1,-1,signschool
10311,chemistry,val,https://media.asldeafined.com/vocabulary/1466731720.1608.mp4,"[23, 13, 612, 480]",25,1,-1,asldeafined
10312,chemistry,val,https://www.handspeak.com/word/c/chemistry.mp4,"[45, 3, 275, 240]",25,1,-1,handspeak
10313,chemistry,train,https://www.signingsavvy.com/signs/mp4/9/9806.mp4,"[54, 8, 230, 192]",25,1,-1,signingsavvy
10314,chemistry,test,http://www.aslpro.com/main/c/chemistry.swf,"[7, 1, 260, 240]",25,1,-1,aslpro
10315,chemistry,train,http://www.aslsearch.com/signs/videos/chemistry.mp4,"[195, 52, 566, 400]",25,1,-1,aslsearch
10335,cherry,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,2653,2699,asl5200
10345,cherry,train,http://www.aslpro.com/main/c/cherry.swf,"[6, 21, 227, 240]",25,1,-1,aslpro
65347,cherry,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHERRY-1982.mp4,"[204, 35, 471, 370]",25,1,-1,aslsignbank
10337,cherry,train,https://media.spreadthesign.com/video/mp4/13/125962.mp4,"[31, 2, 265, 240]",25,1,-1,spreadthesign
67493,cherry,val,https://youtu.be/cnGVguk62xc,"[60, 17, 422, 360]",25,1,-1,asllex
10339,cherry,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cherry.mp4,"[379, 61, 829, 720]",25,1,-1,startasl
10340,cherry,train,https://media.asldeafined.com/vocabulary/1466731762.8366.mp4,"[71, 19, 575, 480]",25,1,-1,asldeafined
10343,cherry,test,https://www.signingsavvy.com/signs/mp4/5/5652.mp4,"[70, 4, 214, 192]",25,1,-1,signingsavvy
10344,cherry,train,https://www.youtube.com/watch?v=rMF0qiUG96M,"[305, 69, 988, 720]",25,1,-1,aslu
10514,china,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,2866,2952,asl5200
10524,china,train,https://www.youtube.com/watch?v=yLX_qaQY6B8,"[264, 50, 957, 720]",25,1,-1,aslu
10525,china,train,http://www.aslpro.com/main/c/china_1.swf,"[0, 20, 207, 240]",25,1,-1,aslpro
10516,china,train,https://media.spreadthesign.com/video/mp4/13/455297.mp4,"[52, 0, 228, 240]",25,1,-1,spreadthesign
67496,china,val,https://youtu.be/qv2pBbiCUz0,"[90, 21, 373, 360]",25,1,-1,asllex
10526,china,val,http://www.aslsearch.com/signs/videos/china.mp4,"[151, 56, 551, 400]",25,1,-1,aslsearch
10517,china,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20China-Hcj8USyKzuM.mp4,"[524, 113, 1470, 1074]",25,1,-1,signschool
10519,china,test,https://www.handspeak.com/word/c/china.mp4,"[75, 0, 537, 480]",25,1,-1,handspeak
10520,china,train,https://www.signingsavvy.com/signs/mp4/5/5734.mp4,"[56, 4, 218, 192]",25,1,-1,signingsavvy
65355,chop,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHOP-78.mp4,"[179, 16, 460, 370]",25,1,-1,aslsignbank
10652,chop,train,https://www.signingsavvy.com/signs/mp4/7/7992.mp4,"[83, 13, 227, 192]",25,1,-1,signingsavvy
10645,chop,train,https://media.spreadthesign.com/video/mp4/13/126011.mp4,"[58, 0, 273, 240]",25,1,-1,spreadthesign
10655,chop,train,http://www.aslpro.com/main/c/chop.swf,"[0, 10, 248, 240]",25,1,-1,aslpro
10656,chop,val,http://www.aslsearch.com/signs/videos/chop.mp4,"[173, 56, 548, 400]",25,1,-1,aslsearch
10646,chop,val,https://media.spreadthesign.com/video/mp4/13/74928.mp4,"[76, 17, 272, 240]",25,1,-1,spreadthesign
10647,chop,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chopping-ToeaTdKRn1Q.mp4,"[510, 65, 1609, 1080]",25,1,-1,signschool
10648,chop,test,https://media.asldeafined.com/vocabulary/1499870967.7412.mp4,"[127, 42, 555, 480]",25,1,-1,asldeafined
10650,chop,train,https://www.handspeak.com/word/c/chop-food.mp4,"[113, 14, 476, 360]",25,1,-1,handspeak
10685,christian,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,3236,3328,asl5200
65356,christian,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHRISTIAN-3048.mp4,"[146, 3, 479, 370]",25,1,-1,aslsignbank
10686,christian,train,https://media.spreadthesign.com/video/mp4/13/244957.mp4,"[41, 5, 263, 240]",25,1,-1,spreadthesign
10687,christian,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/christian.mp4,"[417, 58, 817, 720]",25,1,-1,startasl
10688,christian,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Christian-knMGDCn2tw4.mp4,"[740, 62, 1685, 1066]",25,1,-1,signschool
10689,christian,val,https://media.asldeafined.com/vocabulary/1466733340.9988.mp4,"[65, 12, 570, 480]",25,1,-1,asldeafined
10690,christian,train,https://www.handspeak.com/word/c/christian.mp4,"[54, 0, 296, 240]",25,1,-1,handspeak
10692,christian,test,https://www.signingsavvy.com/signs/mp4/7/7227.mp4,"[58, 12, 234, 192]",25,1,-1,signingsavvy
10693,christian,train,http://www.aslsearch.com/signs/videos/christian.mp4,"[219, 39, 484, 400]",25,1,-1,aslsearch
65359,cigarette,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CIGARETTE-2522.mp4,"[164, 17, 493, 370]",25,1,-1,aslsignbank
10786,cigarette,train,https://media.spreadthesign.com/video/mp4/13/51446.mp4,"[8, 0, 308, 240]",25,1,-1,spreadthesign
67500,cigarette,train,https://youtu.be/3oC1IiOmxbQ,"[75, 17, 395, 360]",25,1,-1,asllex
10787,cigarette,train,https://media.asldeafined.com/vocabulary/1513521005.5442.mp4,"[136, 42, 580, 480]",25,1,-1,asldeafined
10788,cigarette,val,https://www.handspeak.com/word/c/cigarette.mp4,"[51, 0, 566, 480]",25,1,-1,handspeak
10789,cigarette,val,https://www.signingsavvy.com/signs/mp4/7/7403.mp4,"[78, 15, 223, 192]",25,1,-1,signingsavvy
10790,cigarette,train,https://www.youtube.com/watch?v=kB_QqQgu7yc,"[316, 51, 932, 720]",25,1,-1,aslu
10791,cigarette,test,http://www.aslpro.com/main/c/cigarette.swf,"[0, 1, 229, 240]",25,1,-1,aslpro
10792,cigarette,train,http://www.aslsearch.com/signs/videos/cigarette.mp4,"[226, 41, 483, 400]",25,1,-1,aslsearch
11087,clever,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,3755,3804,asl5200
11088,clever,train,https://media.spreadthesign.com/video/mp4/13/399307.mp4,"[25, 3, 284, 240]",25,1,-1,spreadthesign
11089,clever,train,https://media.asldeafined.com/vocabulary/1468768023.6884.mp4,"[114, 0, 525, 479]",25,1,-1,asldeafined
11090,clever,train,https://www.handspeak.com/word/c/clever.mp4,"[111, 17, 462, 360]",25,1,-1,handspeak
11091,clever,val,https://www.signingsavvy.com/signs/mp4/23/23935.mp4,"[52, 12, 209, 192]",25,1,-1,signingsavvy
11093,clever,val,https://www.signingsavvy.com/signs/mp4/23/23938.mp4,"[42, 12, 207, 192]",25,1,-1,signingsavvy
11094,clever,train,https://www.signingsavvy.com/signs/mp4/8/8910.mp4,"[41, 1, 239, 192]",25,1,-1,signingsavvy
11095,clever,test,http://www.aslpro.com/main/c/clever.swf,"[3, 11, 254, 240]",25,1,-1,aslpro
11096,clever,train,http://www.aslsearch.com/signs/videos/clever.mp4,"[169, 49, 559, 400]",25,1,-1,aslsearch
11376,clown,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,4048,4120,asl5200
65372,clown,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLOWN-2034.mp4,"[199, 29, 467, 370]",25,1,-1,aslsignbank
11379,clown,train,https://media.spreadthesign.com/video/mp4/13/357953.mp4,"[55, 14, 257, 240]",25,1,-1,spreadthesign
67507,clown,train,https://youtu.be/b7gGP_QRFN0,"[155, 19, 420, 360]",25,1,-1,asllex
11380,clown,val,https://media.asldeafined.com/vocabulary/1476145492.4482.mp4,"[115, 4, 572, 480]",25,1,-1,asldeafined
11381,clown,val,https://www.handspeak.com/word/c/clown.mp4,"[89, 0, 483, 480]",25,1,-1,handspeak
11382,clown,train,https://www.signingsavvy.com/signs/mp4/23/23865.mp4,"[99, 17, 207, 192]",25,1,-1,signingsavvy
11383,clown,test,http://www.aslpro.com/main/c/clown.swf,"[16, 5, 227, 240]",25,1,-1,aslpro
11384,clown,train,http://www.aslsearch.com/signs/videos/clown.mp4,"[179, 58, 553, 400]",25,1,-1,aslsearch
11436,coach,train,https://media.spreadthesign.com/video/mp4/13/91835.mp4,"[42, 15, 239, 240]",25,1,-1,spreadthesign
11437,coach,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Capital%2C%20Coach-_vPPwNykJ54.mp4,"[509, 75, 1732, 1080]",25,1,-1,signschool
11438,coach,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coach-WWNfPqdJ-pM.mp4,"[434, 73, 1580, 1080]",25,1,-1,signschool
11439,coach,train,https://media.asldeafined.com/vocabulary/1499776632.3866.mp4,"[95, 29, 544, 480]",25,1,-1,asldeafined
11440,coach,val,https://www.handspeak.com/word/c/coach-trainer.mp4,"[26, 0, 289, 240]",25,1,-1,handspeak
11441,coach,val,https://www.signingsavvy.com/signs/mp4/8/8959.mp4,"[44, 14, 221, 192]",25,1,-1,signingsavvy
11442,coach,train,https://www.youtube.com/watch?v=7n-K0WmjigM,"[226, 37, 961, 720]",25,1,-1,aslu
11443,coach,test,http://www.aslpro.com/main/c/coach.swf,"[0, 2, 230, 240]",25,1,-1,aslpro
11444,coach,train,http://www.aslsearch.com/signs/videos/coach.mp4,"[131, 51, 561, 400]",25,1,-1,aslsearch
69271,coat,train,http://aslbricks.org/New/ASL-Videos/coat.mp4,"[219, 28, 1031, 720]",25,1,-1,aslbrick
